1,7
1,92
1,104
1,104
1,47
1,7
1,119
1,84
1,104
1,7
1,131
1,7
1,4
1,133
1,39
1,104
1,133
1,133
1,133
1,104
1,104
1,102
1,4
1,118
1,7
1,4
1,83
1,40
1,118
1,119
1,104
1,92
1,39
1,39
1,4
1,104
1,39
1,39
1,28
1,118
1,7
1,39
1,83
1,4
1,104
1,104
1,146
1,40
1,132
1,4
1,4
1,39
1,4
1,118
1,4
1,104
1,104
1,4
1,40
1,20
1,39
1,104
1,4
1,7
1,84
1,39
1,104
1,104
1,7
1,4
1,4
1,39
1,104
1,7
1,4
1,122
1,7
1,132
1,51
1,7
1,104
1,102
1,84
1,102
1,104
1,28
1,7
1,4
1,104
1,51
1,4
1,104
1,104
1,104
1,7
1,4
1,3
1,83
1,83
1,104
1,4
1,63
1,4
1,4
1,4
1,4
1,4
1,4
1,7
1,4
1,4
1,104
1,104
1,4
1,7
1,61
1,52
1,20
1,83
1,85
1,4
1,104
1,39
1,4
1,104
1,39
1,47
1,4
1,6
1,6
1,104
1,104
1,104
1,47
1,7
1,119
1,104
1,7
1,131
1,7
1,4
1,133
1,39
1,133
1,133
1,133
1,104
1,102
1,4
1,118
1,7
1,7
1,4
1,83
1,40
1,118
1,119
1,104
1,92
1,39
1,39
1,4
1,104
1,39
1,39
1,28
1,118
1,39
1,83
1,4
1,104
1,104
1,146
1,40
1,132
1,4
1,39
1,4
1,118
1,4
1,104
1,104
1,40
2,1
1,7
1,20
1,39
1,104
1,4
1,7
1,84
1,104
1,104
1,7
1,4
1,4
1,39
1,104
1,7
1,4
1,122
1,7
1,132
1,51
1,7
1,4
1,104
3,85
1,102
1,84
1,102
1,28
1,7
1,4
1,104
1,51
1,4
1,104
1,104
1,104
1,4
1,3
1,83
1,83
1,83
1,104
1,4
1,63
1,4
1,4
1,4
1,4
1,4
1,7
1,4
1,4
1,104
1,104
1,104
1,4
1,7
1,61
1,52
1,85
1,4
1,4
1,39
1,47
1,92
1,6
1,6
1,104
4,87
1,39
1,133
1,4
1,131
1,40
1,7
1,104
1,119
1,7
1,47
1,104
1,104
1,104
1,6
1,104
1,47
1,39
1,4
1,104
1,83
1,104
1,4
1,4
2,1
1,118
1,4
1,39
1,4
1,132
1,40
1,4
1,85
1,52
1,61
1,146
1,7
1,4
1,104
1,104
1,104
1,4
1,4
1,7
1,4
1,4
1,4
1,4
1,104
1,4
1,4
1,104
1,83
1,83
1,3
1,4
1,104
1,104
1,104
1,4
1,51
1,104
1,4
1,4
1,7
1,28
1,83
1,102
1,84
1,102
1,104
1,7
1,132
1,7
1,122
1,4
1,7
1,104
1,4
1,4
1,7
1,39
1,104
1,104
1,84
1,4
1,104
1,39
1,20
1,92
1,118
1,28
1,39
1,39
1,104
1,4
1,39
1,39
1,92
1,104
1,7
1,119
1,118
1,40
1,83
1,4
1,7
1,7
1,118
1,4
1,102
1,104
1,133
2,1
1,7
1,20
1,39
1,104
1,4
1,7
1,84
1,104
1,104
1,7
1,4
1,4
1,39
1,104
1,131
1,7
1,4
1,133
1,39
1,83
1,133
1,133
1,133
1,104
1,102
1,4
1,118
1,7
1,4
1,83
1,40
1,118
1,119
1,104
1,92
1,39
1,39
1,104
1,4
1,104
1,39
1,39
1,28
1,118
1,39
1,83
1,4
1,104
1,104
1,146
1,40
1,132
1,4
1,39
1,4
1,118
1,4
1,4
1,104
1,104
1,40
1,7
1,20
1,39
1,104
1,4
1,7
1,84
1,104
1,104
1,7
1,4
1,39
1,4
1,39
1,104
1,7
1,47
1,4
1,122
1,7
1,132
1,51
1,7
1,104
1,102
1,84
1,102
1,28
1,7
1,4
1,104
1,51
1,4
1,104
1,104
1,104
1,6
1,6
1,4
1,3
1,83
1,83
1,104
1,104
1,4
1,63
1,4
1,4
1,4
1,4
1,4
1,7
1,4
1,4
1,104
1,104
1,4
1,7
1,61
1,52
1,85
1,4
1,104
1,104
1,4
1,47
1,92
1,7
1,119
1,104
1,7
5,7
5,14
5,7
5,7
5,10
5,27
5,21
5,118
5,27
5,24
5,10
5,6
5,14
5,24
5,5
5,17
5,8
5,8
5,8
5,17
5,7
5,14
5,21
5,19
5,19
5,6
5,14
5,6
5,6
5,40
5,40
5,8
5,7
5,1
5,7
5,8
5,7
5,19
5,6
5,6
5,11
5,21
5,11
5,6
5,7
5,8
5,7
5,8
5,11
5,21
5,7
5,6
5,6
5,11
5,5
5,11
5,5
5,7
5,11
5,11
5,24
5,6
5,6
5,11
5,11
5,7
5,14
5,48
5,48
5,7
5,6
5,6
5,24
5,8
5,11
5,7
5,10
5,5
5,9
5,8
5,8
5,24
5,2
5,2
5,2
5,2
5,2
5,2
5,2
5,2
5,2
5,2
5,2
5,7
5,2
5,2
5,14
5,8
5,8
5,5
5,2
5,7
5,8
5,8
5,8
5,24
5,9
5,2
5,2
5,8
5,8
5,24
5,2
5,10
5,8
5,11
5,24
5,24
5,8
5,8
5,2
5,2
5,7
5,5
5,24
5,13
5,24
5,8
5,8
5,7
5,123
5,7
5,5
5,8
5,6
5,8
5,5
5,21
5,21
5,7
5,7
5,6
5,8
5,7
5,7
5,7
5,8
5,7
5,7
5,7
5,6
5,6
5,6
5,9
5,9
5,8
5,11
5,8
5,11
5,9
5,9
5,11
5,24
5,40
5,8
5,5
5,8
5,9
5,9
5,9
5,8
5,21
5,6
5,6
5,21
5,24
5,8
5,21
5,14
5,11
5,48
5,5
5,24
5,14
5,8
5,14
5,24
5,10
5,21
5,14
5,7
5,7
5,8
5,8
5,7
5,6
5,24
5,7
5,7
5,7
5,1
5,6
5,8
5,6
5,7
5,24
5,14
5,8
5,14
5,24
5,10
5,21
5,14
5,7
5,7
5,8
5,8
5,7
5,24
5,7
5,7
5,7
5,1
5,6
5,5
5,8
5,21
6,5
5,7
5,7
5,7
5,21
5,17
5,6
5,8
5,7
5,7
5,5
5,5
5,7
5,9
5,8
5,9
5,6
5,5
5,8
5,6
5,8
5,6
5,7
5,14
5,10
5,27
5,118
5,27
5,24
5,10
5,6
5,14
5,24
5,5
5,17
5,8
5,8
5,8
5,7
5,14
5,21
5,19
5,19
5,14
5,6
5,6
5,40
5,40
5,8
5,7
5,1
5,7
5,7
5,19
5,6
5,6
5,11
5,21
5,11
5,6
5,7
5,8
5,8
5,11
5,6
5,6
5,11
5,11
5,7
5,11
5,11
5,24
5,6
5,6
5,11
5,11
5,14
5,48
5,48
5,7
5,6
5,6
5,24
5,8
5,11
5,7
5,10
2,5
5,5
5,8
5,8
5,24
5,2
5,2
5,2
5,2
5,2
5,2
5,2
5,2
5,2
5,2
5,2
5,7
5,2
5,2
7,1
5,14
5,8
5,8
5,5
5,2
5,7
5,8
5,8
5,24
5,2
5,2
5,8
5,8
5,24
5,2
5,10
5,8
5,11
5,24
5,24
5,8
5,8
5,2
5,2
5,7
5,5
5,24
5,13
5,24
5,8
5,8
5,7
5,123
5,7
5,5
5,8
5,8
5,5
5,21
5,21
5,7
5,7
5,6
5,8
5,7
5,7
5,7
5,8
5,7
5,7
5,7
5,6
5,6
5,6
5,9
5,9
5,8
5,11
5,8
5,11
5,9
5,9
5,11
5,24
5,40
5,8
5,8
5,9
5,9
5,9
5,21
5,6
5,6
5,21
5,24
5,8
5,21
5,14
5,11
5,48
5,5
8,5
9,5
10,5
7,5
7,5
9,5
9,5
9,5
9,5
7,5
9,5
7,5
9,5
7,5
7,5
9,5
7,5
9,5
9,5
11,5
8,5
9,5
6,5
7,5
7,5
7,5
9,5
7,5
9,5
12,53
13,113
13,14
14,13
13,14
13,113
13,10
13,47
13,19
13,14
15,13
15,13
13,14
13,16
16,15
15,13
15,13
17,36
16,15
13,14
13,14
14,13
13,14
15,13
15,13
13,14
13,19
13,47
13,10
16,15
15,13
15,13
13,14
13,10
13,47
13,19
13,14
13,14
13,16
13,14
13,14
13,113
18,18
18,47
18,18
18,47
18,18
18,47
18,7
18,47
18,7
18,47
18,7
18,47
18,47
18,47
18,47
18,7
18,7
18,18
18,18
18,18
18,47
18,47
18,7
18,47
18,18
18,18
18,18
12,18
7,18
19,19
19,19
19,7
19,19
19,18
19,19
19,18
19,18
18,18
7,18
12,18
20,18
21,47
12,18
18,18
18,21
18,21
18,47
18,19
18,21
18,47
18,12
18,19
18,21
18,47
18,6
18,46
18,7
18,19
18,21
18,7
18,47
18,7
18,12
18,135
18,18
18,7
18,47
18,47
18,18
18,47
18,18
18,7
18,18
18,47
18,7
18,47
22,22
22,43
22,22
22,22
22,60
22,23
22,22
22,23
23,22
22,22
22,43
10,113
19,5
9,5
9,5
4,5
7,5
7,5
9,5
6,113
9,5
9,5
9,5
6,5
9,5
8,5
9,5
6,5
7,5
5,21
5,14
5,7
5,8
5,8
5,8
5,17
5,5
5,24
5,11
5,14
5,6
5,10
5,24
5,27
5,118
5,10
5,7
5,8
5,6
5,8
5,8
5,5
5,24
5,9
5,8
5,9
5,5
5,5
5,8
5,21
5,7
5,7
6,5
5,7
5,21
5,48
5,14
5,24
5,11
5,6
5,1
5,7
5,24
5,8
5,7
5,7
5,14
5,21
5,10
5,24
5,14
5,8
5,24
5,5
5,14
5,21
5,8
5,24
5,21
5,6
5,6
5,8
5,8
5,40
5,24
5,9
5,9
5,8
5,11
5,8
5,9
5,9
5,6
5,6
5,7
5,8
5,7
5,8
5,7
5,7
5,21
5,5
5,8
5,8
5,7
5,6
5,123
5,7
5,8
5,8
5,24
5,13
5,24
5,5
5,2
5,2
5,8
5,8
5,24
5,24
5,11
5,8
5,10
5,2
5,24
5,8
5,8
5,24
5,8
5,8
5,2
5,5
5,8
5,8
5,14
7,1
5,2
5,2
5,24
5,8
5,8
5,8
5,8
2,5
5,8
5,7
5,11
5,21
5,6
5,7
5,19
5,7
5,7
5,1
5,8
5,40
5,14
7,5
10,5
24,5
7,5
7,5
24,5
24,5
7,5
9,5
4,104
4,5
7,5
7,5
4,7
10,5
7,5
9,5
5,5
6,5
2,5
5,8
5,8
5,24
5,8
5,8
5,24
5,11
5,24
5,11
5,21
5,21
5,7
5,5
5,16
5,6
5,7
5,9
5,8
5,24
5,8
5,6
5,8
5,8
5,24
5,24
5,8
5,24
5,7
5,7
5,7
5,8
5,8
5,24
5,7
5,7
5,24
5,7
5,8
5,24
5,10
5,8
5,7
5,2
5,7
5,7
5,9
5,2
5,15
5,2
5,9
5,2
5,7
5,2
5,2
5,7
5,7
5,2
5,7
5,7
5,24
5,2
5,8
5,2
5,7
5,2
5,2
5,15
5,24
5,6
5,24
5,7
5,8
5,7
5,7
5,7
5,7
5,7
5,7
5,11
5,24
5,10
5,7
5,8
5,7
5,2
5,7
5,24
5,24
5,24
5,24
5,24
5,8
5,2
5,14
5,8
5,7
5,125
5,24
5,125
5,24
5,24
5,24
5,24
5,19
5,8
5,8
5,7
5,24
5,19
5,8
5,7
5,9
5,16
5,5
5,2
5,7
5,8
5,8
5,8
5,14
5,7
5,10
5,27
5,7
5,118
5,27
5,7
5,24
5,10
5,6
5,14
5,24
5,21
5,5
5,17
5,8
5,8
5,8
5,7
5,14
5,21
5,19
5,17
5,19
5,14
5,6
5,6
5,40
5,6
5,40
5,8
5,7
5,1
5,7
5,7
5,19
5,6
5,6
5,11
5,21
5,11
5,8
5,6
5,7
5,8
5,8
5,11
5,6
5,7
5,6
5,11
5,11
5,7
5,7
5,11
5,11
5,5
5,24
5,6
5,6
5,11
5,11
5,5
5,14
5,48
5,48
5,7
5,7
5,6
5,6
5,24
5,8
5,11
5,7
5,10
5,5
5,8
5,8
5,24
5,2
5,2
5,2
5,2
5,2
5,2
5,9
5,2
5,2
5,2
5,2
5,2
5,7
5,2
5,2
5,14
5,8
5,8
5,5
5,2
5,7
5,8
5,8
5,21
5,24
5,8
5,2
5,2
5,8
5,8
5,24
5,2
5,10
5,8
5,9
5,11
5,24
5,24
5,8
5,8
5,2
5,2
5,7
5,5
5,24
5,13
5,24
5,8
5,8
5,7
5,123
5,7
5,5
5,8
5,8
5,5
5,21
5,21
5,6
5,7
5,7
5,6
5,8
5,7
5,7
5,7
5,8
5,7
5,7
5,7
5,6
5,6
5,6
5,9
5,9
5,8
5,11
5,8
5,11
5,9
5,9
5,11
5,24
5,40
5,8
5,8
5,9
5,9
5,9
5,21
5,6
5,6
5,21
5,5
5,24
5,8
5,21
5,8
5,14
5,11
5,48
5,5
5,24
5,14
5,8
5,14
5,24
5,10
5,21
5,14
5,7
5,7
5,8
5,8
5,7
5,24
5,7
5,7
5,7
5,1
5,6
5,6
5,8
5,6
5,7
25,26
25,26
25,26
26,26
26,7
12,53
27,26
26,25
26,25
26,25
26,26
26,25
26,65
26,25
26,25
28,30
28,30
28,103
28,103
28,103
28,29
29,28
30,62
28,30
28,30
28,103
28,103
28,103
28,29
30,62
29,28
4,28
4,28
28,30
30,62
29,28
28,103
28,103
28,103
28,4
28,4
31,32
32,35
32,34
32,31
32,33
33,32
32,115
32,31
34,32
32,31
31,32
31,35
32,35
32,35
32,31
35,31
32,33
35,31
31,35
35,32
31,32
31,32
31,32
32,31
31,32
31,32
35,32
31,35
31,32
31,32
32,35
32,31
35,32
34,32
33,34
32,33
33,32
35,32
36,39
36,38
36,37
36,39
36,38
36,38
36,17
36,37
36,38
36,38
36,39
36,39
36,39
36,17
36,39
36,39
36,38
36,38
36,38
36,38
36,38
36,38
36,38
36,38
36,39
36,39
36,39
36,38
36,39
36,17
36,39
36,131
36,38
36,38
36,38
36,39
36,39
36,39
36,38
36,38
36,39
36,39
36,38
36,38
36,39
36,39
36,38
36,39
36,39
36,123
36,39
36,38
36,39
36,36
36,39
36,39
36,39
36,17
36,86
36,131
36,123
36,39
36,39
36,39
36,39
36,39
36,123
36,123
36,123
36,129
36,39
36,38
36,38
36,38
36,38
36,39
36,38
36,38
36,38
36,38
36,38
36,38
36,38
36,38
36,38
36,39
36,38
36,39
36,39
36,38
36,38
36,38
36,38
36,38
36,38
36,39
36,39
36,39
36,39
36,38
36,38
36,38
36,39
36,39
36,39
36,39
36,38
36,17
36,39
36,38
36,39
36,39
36,38
36,39
36,131
36,38
36,39
36,86
36,131
36,123
36,39
36,39
36,39
36,39
36,123
36,123
36,123
36,129
36,39
36,38
36,38
36,38
36,38
36,39
36,38
36,38
36,38
36,38
36,38
36,38
36,38
36,38
36,38
36,39
36,38
36,39
36,39
36,38
36,38
36,38
36,38
36,38
36,38
37,36
36,39
36,39
36,39
36,39
36,38
36,37
36,38
36,38
36,39
36,39
36,39
36,39
36,38
36,17
36,39
36,38
36,39
36,39
36,38
36,39
36,131
36,37
36,38
36,39
36,39
38,36
36,38
36,39
36,38
36,38
36,39
36,17
36,38
36,38
36,39
36,39
36,39
36,17
36,39
36,39
36,38
36,38
36,38
36,38
36,38
36,38
36,38
36,38
36,39
36,39
36,39
36,38
36,39
39,36
17,36
39,36
36,17
36,39
39,85
36,131
36,38
36,39
36,39
36,39
36,38
36,38
36,39
36,39
36,38
36,38
36,39
36,39
36,38
36,39
36,39
36,123
36,39
36,38
36,39
36,36
36,39
36,39
36,39
39,36
39,36
39,36
36,36
36,36
39,36
39,36
39,36
36,36
39,36
36,131
36,39
36,38
36,37
36,39
36,37
37,36
36,39
36,17
36,38
36,39
36,38
36,39
36,38
36,38
36,39
36,17
36,17
36,39
36,39
36,39
36,38
36,38
36,39
36,39
36,38
36,38
36,39
36,39
36,38
36,39
36,38
36,39
36,129
36,123
36,39
36,39
36,123
36,86
36,39
36,39
36,36
36,39
36,38
36,39
36,123
36,39
36,39
36,38
36,39
36,39
36,39
36,39
36,38
36,39
36,39
36,39
36,38
38,36
36,38
36,131
39,85
36,39
36,17
36,39
39,36
17,36
39,36
38,36
36,36
39,36
37,36
39,36
17,36
39,36
39,85
36,39
36,39
36,86
36,39
36,39
36,39
36,39
36,39
36,39
36,39
36,97
36,38
36,38
36,39
36,17
36,38
36,38
36,39
36,39
36,39
36,39
36,17
36,39
36,39
36,38
36,38
36,38
36,38
36,38
36,38
36,38
36,38
36,39
36,39
36,39
36,38
36,39
36,39
36,39
36,38
36,38
36,37
36,39
36,39
36,38
36,38
36,39
36,39
36,38
36,39
36,39
36,123
36,39
36,38
36,39
36,36
36,39
36,39
36,39
36,86
36,131
36,123
36,39
36,39
36,39
36,39
36,123
36,123
36,123
36,129
36,39
36,38
36,38
36,38
36,38
36,39
36,38
36,38
36,38
36,38
36,38
36,38
36,38
36,38
36,38
36,39
36,38
36,39
36,39
36,38
36,38
36,38
36,38
36,38
36,38
36,39
36,39
36,39
36,39
36,38
36,38
36,38
36,39
36,39
36,39
36,39
36,17
36,39
36,38
36,17
36,39
36,38
36,39
36,39
36,37
36,38
36,39
36,131
36,38
36,131
36,39
36,39
36,38
36,38
36,39
40,43
41,43
23,43
22,43
7,1
42,43
43,53
40,43
41,43
22,43
7,1
7,1
7,1
22,43
44,43
41,43
41,43
43,43
40,43
22,43
23,43
22,43
23,43
43,42
12,19
12,48
12,47
12,45
12,140
12,47
12,47
12,140
12,47
12,45
12,19
12,47
12,47
12,47
12,46
12,19
12,47
12,14
12,47
12,47
12,14
12,47
12,47
12,47
12,46
12,47
12,47
12,19
12,140
12,47
12,47
12,47
12,47
12,47
12,19
12,7
12,7
12,18
12,19
12,48
12,40
12,19
12,12
12,14
12,18
12,19
12,51
12,47
12,19
12,6
12,19
12,19
12,19
12,140
12,19
12,19
12,7
12,19
12,21
12,47
12,47
12,21
12,12
12,11
12,19
12,61
12,47
12,61
12,47
12,140
12,140
12,47
14,12
45,12
45,12
46,12
12,47
12,47
45,12
12,47
12,46
12,19
12,47
46,12
12,14
12,47
12,14
12,47
12,47
47,12
47,12
12,47
12,46
19,12
48,12
12,47
14,12
12,47
12,19
12,140
12,47
14,18
12,47
49,12
12,47
12,47
12,19
27,12
12,7
12,18
19,12
11,12
12,40
12,19
12,12
12,12
12,14
12,18
19,12
18,12
12,19
12,19
12,6
12,19
12,19
12,19
12,140
12,19
12,19
12,7
12,19
12,21
12,47
12,47
12,21
12,11
12,19
50,12
12,47
12,19
12,48
12,47
12,45
12,47
50,7
47,14
12,45
12,19
12,47
12,47
12,7
12,19
12,48
45,12
12,51
12,47
46,14
49,12
12,12
12,12
12,12
11,12
48,12
47,12
47,12
47,14
19,12
19,12
6,12
7,12
19,12
19,7
12,140
12,47
49,12
12,47
14,18
12,47
12,140
12,47
14,12
12,47
19,12
12,46
12,47
47,12
47,12
12,47
12,47
12,14
12,47
12,14
46,12
12,47
12,19
12,46
12,47
45,12
12,47
12,47
46,12
45,12
48,12
45,12
14,12
12,47
12,140
12,47
12,61
27,12
46,14
12,47
12,19
12,47
12,47
19,12
11,12
12,19
12,45
45,12
12,12
50,12
12,47
12,47
12,19
12,47
12,19
12,11
19,12
12,21
12,47
50,7
12,47
12,21
12,19
12,7
12,19
12,19
12,140
12,19
12,6
12,19
12,19
18,12
12,18
47,14
12,14
12,12
12,18
12,7
12,140
19,19
19,12
19,19
19,12
7,1
49,12
49,12
12,12
49,12
19,12
19,12
7,12
19,12
19,12
19,12
19,12
46,14
45,12
45,12
46,12
20,12
50,7
50,12
46,12
12,6
12,19
12,19
12,19
12,140
12,19
12,19
12,7
12,7
12,6
12,7
12,47
12,19
12,19
12,53
12,135
12,18
12,19
12,47
12,19
12,19
12,19
12,19
12,19
12,19
12,12
12,19
12,21
12,21
12,19
12,19
12,19
12,21
12,19
12,109
12,19
12,19
12,19
12,19
12,48
12,47
12,45
12,140
12,47
12,47
12,140
12,47
12,45
12,19
12,47
12,47
12,47
12,46
12,19
12,47
12,14
12,47
12,47
12,14
12,47
12,47
12,47
12,46
12,47
12,47
12,19
12,140
12,47
12,47
12,47
12,47
12,47
12,19
12,7
12,7
12,18
12,19
12,48
12,40
12,19
12,12
12,14
12,51
12,18
12,19
12,47
12,19
12,6
12,19
12,19
12,19
12,140
12,19
12,19
12,7
12,19
12,21
12,47
12,47
12,21
12,12
12,11
12,19
12,47
12,61
14,12
14,12
14,18
27,12
45,12
45,12
45,12
45,27
42,104
42,147
7,1
51,147
52,7
45,27
42,104
42,147
7,1
53,147
42,147
42,104
45,27
7,1
54,59
54,59
54,59
54,54
54,54
54,55
55,20
54,59
54,59
54,59
54,54
54,54
54,54
54,54
54,54
54,54
54,54
56,54
56,57
57,56
56,57
54,59
54,54
56,76
56,77
54,54
54,112
54,54
58,54
54,54
54,54
54,59
57,56
54,54
56,77
54,59
59,54
54,59
54,59
54,59
54,59
59,54
59,54
59,54
54,59
54,59
54,55
54,59
54,59
54,59
54,59
54,59
54,59
54,59
54,59
54,59
54,112
54,59
54,59
54,59
54,59
54,59
54,59
54,54
54,54
54,54
54,54
54,54
54,59
54,59
54,77
54,54
54,59
54,59
54,56
54,59
54,59
54,59
54,59
54,54
54,54
54,59
54,59
54,59
54,54
54,59
54,59
54,59
54,59
54,59
54,59
54,59
54,59
54,54
54,59
54,59
54,59
54,59
54,59
54,54
54,54
54,59
54,54
54,54
54,59
54,59
54,54
54,54
54,59
54,59
54,59
54,59
54,59
54,59
54,54
54,58
54,75
54,59
54,59
54,54
54,54
54,59
54,54
54,112
54,54
54,59
54,59
54,55
54,59
54,59
54,76
54,59
54,59
54,54
54,59
54,54
54,59
54,54
54,59
54,59
54,54
59,54
60,55
59,54
54,59
54,55
13,10
13,47
13,19
13,14
13,14
13,14
13,16
13,14
61,61
61,30
61,30
61,30
59,61
30,30
62,30
59,76
61,30
61,30
61,30
61,30
61,30
61,30
62,30
62,30
61,30
61,61
61,61
61,30
62,30
62,30
62,30
63,30
63,30
61,30
29,30
61,30
63,76
64,61
64,30
30,30
62,30
29,30
29,30
29,30
61,30
29,30
29,30
30,30
30,89
30,76
30,51
30,76
30,51
30,89
30,62
30,62
30,62
30,89
30,62
30,51
30,89
30,89
30,89
30,89
30,89
30,89
30,62
30,89
30,89
30,62
30,89
30,62
30,62
30,62
30,62
30,51
30,62
30,62
30,51
30,89
30,47
30,89
30,62
30,89
30,89
30,30
30,62
30,62
30,62
30,62
30,89
30,62
30,51
30,62
30,89
30,51
30,89
30,62
30,51
30,62
30,51
30,89
30,62
30,89
30,89
30,51
30,51
30,62
30,62
30,51
30,51
30,62
30,51
30,51
30,62
30,89
30,89
30,89
30,89
30,62
30,62
30,89
30,51
30,62
30,62
30,30
30,62
30,30
30,62
30,62
30,30
30,89
30,62
30,89
30,89
30,62
30,62
30,89
30,62
30,62
30,62
30,30
30,30
30,89
30,89
30,51
30,62
30,62
30,62
30,89
30,89
30,89
30,62
30,62
30,62
30,62
30,62
30,62
30,62
30,62
30,62
30,62
30,62
30,30
30,62
30,62
30,62
30,89
30,62
30,30
30,30
30,89
30,30
30,30
30,62
30,89
30,62
30,62
30,89
30,62
30,89
30,89
30,62
30,62
30,62
30,30
30,30
30,30
30,62
30,51
30,30
30,89
30,51
30,51
30,62
30,89
30,89
30,62
30,62
30,30
30,30
30,62
30,89
30,89
30,51
30,89
30,89
30,89
30,89
30,89
30,51
30,89
30,89
30,62
30,89
30,51
30,62
30,30
30,62
30,30
30,51
30,89
30,89
30,89
30,62
30,89
30,62
30,89
30,51
30,89
30,89
30,62
